order_id|product_id|date_id|customer_id|category_id|supplier_id|freight|unit_price|quantity|discount|amount
10678|54|19970923|SAVEA|6|25|388.98|7.45|30|0.0|223.5
10679|59|19970923|BLONP|4|28|27.94|55.0|12|0.0|660.0
10680|16|19970924|OLDWO|3|7|26.61|17.45|50|0.25|872.5
10680|31|19970924|OLDWO|4|14|26.61|12.5|20|0.25|250.0
10680|42|19970924|OLDWO|5|20|26.61|14.0|40|0.25|560.0
10681|19|19970925|GREAL|3|8|76.13|9.2|30|0.1|276.0
10681|21|19970925|GREAL|3|8|76.13|10.0|12|0.1|120.0
10681|64|19970925|GREAL|5|12|76.13|33.25|28|0.0|931.0
10682|33|19970925|ANTON|4|15|36.13|2.5|30|0.0|75.0
10682|66|19970925|ANTON|2|2|36.13|17.0|4|0.0|68.0
10682|75|19970925|ANTON|1|12|36.13|7.75|30|0.0|232.5
10683|52|19970926|DUMON|5|24|4.4|7.0|9|0.0|63.0
10684|40|19970926|OTTIK|8|19|145.63|18.4|20|0.0|368.0
10684|47|19970926|OTTIK|3|22|145.63|9.5|40|0.0|380.0
10684|60|19970926|OTTIK|4|28|145.63|34.0|30|0.0|1020.0
10685|10|19970929|GOURL|8|4|33.75|31.0|20|0.0|620.0
10685|41|19970929|GOURL|8|19|33.75|9.65|4|0.0|38.6
10685|47|19970929|GOURL|3|22|33.75|9.5|15|0.0|142.5
10686|17|19970930|PICCO|6|7|96.5|39.0|30|0.2|1170.0
10686|26|19970930|PICCO|3|11|96.5|31.23|15|0.0|468.45
10687|9|19970930|HUNGO|6|4|296.43|97.0|50|0.25|4850.0
10687|29|19970930|HUNGO|6|12|296.43|123.79|10|0.0|1237.9
10687|36|19970930|HUNGO|8|17|296.43|19.0|6|0.25|114.0
10688|10|19971001|VAFFE|8|4|299.09|31.0|18|0.1|558.0
10688|28|19971001|VAFFE|7|12|299.09|45.6|60|0.1|2736.0
10688|34|19971001|VAFFE|1|16|299.09|14.0|14|0.0|196.0
10689|1|19971001|BERGS|1|8|13.42|18.0|35|0.25|630.0
10690|56|19971002|HANAR|5|26|15.8|38.0|20|0.25|760.0
10690|77|19971002|HANAR|2|12|15.8|13.0|30|0.25|390.0
10691|1|19971003|QUICK|1|8|810.05|18.0|30|0.0|540.0
10691|29|19971003|QUICK|6|12|810.05|123.79|40|0.0|4951.6
10691|43|19971003|QUICK|1|20|810.05|46.0|40|0.0|1840.0
10691|44|19971003|QUICK|2|20|810.05|19.45|24|0.0|466.79999999999995
10691|62|19971003|QUICK|3|29|810.05|49.3|48|0.0|2366.3999999999996
10692|63|19971003|ALFKI|2|7|61.02|43.9|20|0.0|878.0
10693|9|19971006|WHITC|6|4|139.34|97.0|6|0.0|582.0
10693|54|19971006|WHITC|6|25|139.34|7.45|60|0.15|447.0
10693|69|19971006|WHITC|4|15|139.34|36.0|30|0.15|1080.0
10693|73|19971006|WHITC|8|17|139.34|15.0|15|0.15|225.0
10694|7|19971006|QUICK|7|3|398.36|30.0|90|0.0|2700.0
10694|59|19971006|QUICK|4|28|398.36|55.0|25|0.0|1375.0
10694|70|19971006|QUICK|1|7|398.36|15.0|50|0.0|750.0
10695|8|19971007|WILMK|2|3|16.72|40.0|10|0.0|400.0
10695|12|19971007|WILMK|4|5|16.72|38.0|4|0.0|152.0
10695|24|19971007|WILMK|1|10|16.72|4.5|20|0.0|90.0
10696|17|19971008|WHITC|6|7|102.55|39.0|20|0.0|780.0
10696|46|19971008|WHITC|8|21|102.55|12.0|18|0.0|216.0
10697|19|19971008|LINOD|3|8|45.52|9.2|7|0.25|64.39999999999999
10697|35|19971008|LINOD|1|16|45.52|18.0|9|0.25|162.0
10697|58|19971008|LINOD|8|27|45.52|13.25|30|0.25|397.5
10697|70|19971008|LINOD|1|7|45.52|15.0|30|0.25|450.0
10698|11|19971009|ERNSH|4|5|272.47|21.0|15|0.0|315.0
10698|17|19971009|ERNSH|6|7|272.47|39.0|8|0.05|312.0
10698|29|19971009|ERNSH|6|12|272.47|123.79|12|0.05|1485.48
10698|65|19971009|ERNSH|2|2|272.47|21.05|65|0.05|1368.25
10698|70|19971009|ERNSH|1|7|272.47|15.0|8|0.05|120.0
10699|47|19971009|MORGK|3|22|0.58|9.5|12|0.0|114.0
10700|1|19971010|SAVEA|1|8|65.1|18.0|5|0.2|90.0
10700|34|19971010|SAVEA|1|16|65.1|14.0|12|0.2|168.0
10700|68|19971010|SAVEA|3|8|65.1|12.5|40|0.2|500.0
10700|71|19971010|SAVEA|4|15|65.1|21.5|60|0.2|1290.0
10701|59|19971013|HUNGO|4|28|220.31|55.0|42|0.15|2310.0
10701|71|19971013|HUNGO|4|15|220.31|21.5|20|0.15|430.0
10701|76|19971013|HUNGO|1|23|220.31|18.0|35|0.15|630.0
10702|3|19971013|ALFKI|2|1|23.94|10.0|6|0.0|60.0
10702|76|19971013|ALFKI|1|23|23.94|18.0|15|0.0|270.0
10703|2|19971014|FOLKO|1|1|152.3|19.0|5|0.0|95.0
10703|59|19971014|FOLKO|4|28|152.3|55.0|35|0.0|1925.0
10703|73|19971014|FOLKO|8|17|152.3|15.0|35|0.0|525.0
10704|4|19971014|QUEEN|2|2|4.78|22.0|6|0.0|132.0
10704|24|19971014|QUEEN|1|10|4.78|4.5|35|0.0|157.5
10704|48|19971014|QUEEN|3|22|4.78|12.75|24|0.0|306.0
10705|31|19971015|HILAA|4|14|3.52|12.5|20|0.0|250.0
10705|32|19971015|HILAA|4|14|3.52|32.0|4|0.0|128.0
10706|16|19971016|OLDWO|3|7|135.63|17.45|20|0.0|349.0
10706|43|19971016|OLDWO|1|20|135.63|46.0|24|0.0|1104.0
10706|59|19971016|OLDWO|4|28|135.63|55.0|8|0.0|440.0
10707|55|19971016|AROUT|6|25|21.74|24.0|21|0.0|504.0
10707|57|19971016|AROUT|5|26|21.74|19.5|40|0.0|780.0
10707|70|19971016|AROUT|1|7|21.74|15.0|28|0.15|420.0
10708|5|19971017|THEBI|2|2|2.96|21.35|4|0.0|85.4
10708|36|19971017|THEBI|8|17|2.96|19.0|5|0.0|95.0
10709|8|19971017|GOURL|2|3|210.8|40.0|40|0.0|1600.0
10709|51|19971017|GOURL|7|24|210.8|53.0|28|0.0|1484.0
10709|60|19971017|GOURL|4|28|210.8|34.0|10|0.0|340.0
10710|19|19971020|FRANS|3|8|4.98|9.2|5|0.0|46.0
10710|47|19971020|FRANS|3|22|4.98|9.5|5|0.0|47.5
10711|19|19971021|SAVEA|3|8|52.41|9.2|12|0.0|110.39999999999999
10711|41|19971021|SAVEA|8|19|52.41|9.65|42|0.0|405.3
10711|53|19971021|SAVEA|6|24|52.41|32.8|120|0.0|3935.9999999999995
10712|53|19971021|HUNGO|6|24|89.93|32.8|3|0.05|98.39999999999999
10712|56|19971021|HUNGO|5|26|89.93|38.0|30|0.0|1140.0
10713|10|19971022|SAVEA|8|4|167.05|31.0|18|0.0|558.0
10713|26|19971022|SAVEA|3|11|167.05|31.23|30|0.0|936.9
10713|45|19971022|SAVEA|8|21|167.05|9.5|110|0.0|1045.0
10713|46|19971022|SAVEA|8|21|167.05|12.0|24|0.0|288.0
10714|2|19971022|SAVEA|1|1|24.49|19.0|30|0.25|570.0
10714|17|19971022|SAVEA|6|7|24.49|39.0|27|0.25|1053.0
10714|47|19971022|SAVEA|3|22|24.49|9.5|50|0.25|475.0
10714|56|19971022|SAVEA|5|26|24.49|38.0|18|0.25|684.0
10714|58|19971022|SAVEA|8|27|24.49|13.25|12|0.25|159.0
10715|10|19971023|BONAP|8|4|63.2|31.0|21|0.0|651.0
10715|71|19971023|BONAP|4|15|63.2|21.5|30|0.0|645.0
10716|21|19971024|RANCH|3|8|22.57|10.0|5|0.0|50.0
10716|51|19971024|RANCH|7|24|22.57|53.0|7|0.0|371.0
10716|61|19971024|RANCH|2|29|22.57|28.5|10|0.0|285.0
10717|21|19971024|FRANK|3|8|59.25|10.0|32|0.05|320.0
10717|54|19971024|FRANK|6|25|59.25|7.45|15|0.0|111.75
10717|69|19971024|FRANK|4|15|59.25|36.0|25|0.05|900.0
10718|12|19971027|KOENE|4|5|170.88|38.0|36|0.0|1368.0
10718|16|19971027|KOENE|3|7|170.88|17.45|20|0.0|349.0
10718|36|19971027|KOENE|8|17|170.88|19.0|40|0.0|760.0
10718|62|19971027|KOENE|3|29|170.88|49.3|20|0.0|986.0
10719|18|19971027|LETSS|8|7|51.44|62.5|12|0.25|750.0
10719|30|19971027|LETSS|8|13|51.44|25.89|3|0.25|77.67
10719|54|19971027|LETSS|6|25|51.44|7.45|40|0.25|298.0
10720|35|19971028|QUEDE|1|16|9.53|18.0|21|0.0|378.0
10720|71|19971028|QUEDE|4|15|9.53|21.5|8|0.0|172.0
10721|44|19971029|QUICK|2|20|48.92|19.45|50|0.05|972.5
10722|2|19971029|SAVEA|1|1|74.58|19.0|3|0.0|57.0
10722|31|19971029|SAVEA|4|14|74.58|12.5|50|0.0|625.0
10722|68|19971029|SAVEA|3|8|74.58|12.5|45|0.0|562.5
10722|75|19971029|SAVEA|1|12|74.58|7.75|42|0.0|325.5
10723|26|19971030|WHITC|3|11|21.72|31.23|15|0.0|468.45
10724|10|19971030|MEREP|8|4|57.75|31.0|16|0.0|496.0
10724|61|19971030|MEREP|2|29|57.75|28.5|5|0.0|142.5
10725|41|19971031|FAMIA|8|19|10.83|9.65|12|0.0|115.80000000000001
10725|52|19971031|FAMIA|5|24|10.83|7.0|4|0.0|28.0
10725|55|19971031|FAMIA|6|25|10.83|24.0|6|0.0|144.0
10726|4|19971103|EASTC|2|2|16.56|22.0|25|0.0|550.0
10726|11|19971103|EASTC|4|5|16.56|21.0|5|0.0|105.0
10727|17|19971103|REGGC|6|7|89.9|39.0|20|0.05|780.0
10727|56|19971103|REGGC|5|26|89.9|38.0|10|0.05|380.0
10727|59|19971103|REGGC|4|28|89.9|55.0|10|0.05|550.0
10728|30|19971104|QUEEN|8|13|58.33|25.89|15|0.0|388.35
10728|40|19971104|QUEEN|8|19|58.33|18.4|6|0.0|110.39999999999999
10728|55|19971104|QUEEN|6|25|58.33|24.0|12|0.0|288.0
10728|60|19971104|QUEEN|4|28|58.33|34.0|15|0.0|510.0
10729|1|19971104|LINOD|1|8|141.06|18.0|50|0.0|900.0
10729|21|19971104|LINOD|3|8|141.06|10.0|30|0.0|300.0
10729|50|19971104|LINOD|3|23|141.06|16.25|40|0.0|650.0
10730|16|19971105|BONAP|3|7|20.12|17.45|15|0.05|261.75
10730|31|19971105|BONAP|4|14|20.12|12.5|3|0.05|37.5
10730|65|19971105|BONAP|2|2|20.12|21.05|10|0.05|210.5
10731|21|19971106|CHOPS|3|8|96.65|10.0|40|0.05|400.0
10731|51|19971106|CHOPS|7|24|96.65|53.0|30|0.05|1590.0
10732|76|19971106|BONAP|1|23|16.97|18.0|20|0.0|360.0
10733|14|19971107|BERGS|7|6|110.11|23.25|16|0.0|372.0
10733|28|19971107|BERGS|7|12|110.11|45.6|20|0.0|912.0
10733|52|19971107|BERGS|5|24|110.11|7.0|25|0.0|175.0
10734|6|19971107|GOURL|2|3|1.63|25.0|30|0.0|750.0
10734|30|19971107|GOURL|8|13|1.63|25.89|15|0.0|388.35
10734|76|19971107|GOURL|1|23|1.63|18.0|20|0.0|360.0
10735|61|19971110|LETSS|2|29|45.97|28.5|20|0.1|570.0
10735|77|19971110|LETSS|2|12|45.97|13.0|2|0.1|26.0
10736|65|19971111|HUNGO|2|2|44.1|21.05|40|0.0|842.0
10736|75|19971111|HUNGO|1|12|44.1|7.75|20|0.0|155.0
10737|13|19971111|VINET|8|6|7.79|6.0|4|0.0|24.0
10737|41|19971111|VINET|8|19|7.79|9.65|12|0.0|115.80000000000001
10738|16|19971112|SPECD|3|7|2.91|17.45|3|0.0|52.349999999999994
10739|36|19971112|VINET|8|17|11.08|19.0|6|0.0|114.0
10739|52|19971112|VINET|5|24|11.08|7.0|18|0.0|126.0
10740|28|19971113|WHITC|7|12|81.88|45.6|5|0.2|228.0
10740|35|19971113|WHITC|1|16|81.88|18.0|35|0.2|630.0
10740|45|19971113|WHITC|8|21|81.88|9.5|40|0.2|380.0
10740|56|19971113|WHITC|5|26|81.88|38.0|14|0.2|532.0
10741|2|19971114|AROUT|1|1|10.96|19.0|15|0.2|285.0
10742|3|19971114|BOTTM|2|1|243.73|10.0|20|0.0|200.0
10742|60|19971114|BOTTM|4|28|243.73|34.0|50|0.0|1700.0
10742|72|19971114|BOTTM|4|14|243.73|34.8|35|0.0|1218.0
10743|46|19971117|AROUT|8|21|23.72|12.0|28|0.05|336.0
10744|40|19971117|VAFFE|8|19|69.19|18.4|50|0.2|919.9999999999999
10745|18|19971118|QUICK|8|7|3.52|62.5|24|0.0|1500.0
10745|44|19971118|QUICK|2|20|3.52|19.45|16|0.0|311.2
10745|59|19971118|QUICK|4|28|3.52|55.0|45|0.0|2475.0
10745|72|19971118|QUICK|4|14|3.52|34.8|7|0.0|243.59999999999997
10746|13|19971119|CHOPS|8|6|31.43|6.0|6|0.0|36.0
10746|42|19971119|CHOPS|5|20|31.43|14.0|28|0.0|392.0
10746|62|19971119|CHOPS|3|29|31.43|49.3|9|0.0|443.7
10746|69|19971119|CHOPS|4|15|31.43|36.0|40|0.0|1440.0
10747|31|19971119|PICCO|4|14|117.33|12.5|8|0.0|100.0
10747|41|19971119|PICCO|8|19|117.33|9.65|35|0.0|337.75
10747|63|19971119|PICCO|2|7|117.33|43.9|9|0.0|395.09999999999997
10747|69|19971119|PICCO|4|15|117.33|36.0|30|0.0|1080.0
10748|23|19971120|SAVEA|5|9|232.55|9.0|44|0.0|396.0
10748|40|19971120|SAVEA|8|19|232.55|18.4|40|0.0|736.0
10748|56|19971120|SAVEA|5|26|232.55|38.0|28|0.0|1064.0
10749|56|19971120|ISLAT|5|26|61.53|38.0|15|0.0|570.0
10749|59|19971120|ISLAT|4|28|61.53|55.0|6|0.0|330.0
10749|76|19971120|ISLAT|1|23|61.53|18.0|10|0.0|180.0
10750|14|19971121|WARTH|7|6|79.3|23.25|5|0.15|116.25
10750|45|19971121|WARTH|8|21|79.3|9.5|40|0.15|380.0
10750|59|19971121|WARTH|4|28|79.3|55.0|25|0.15|1375.0
10751|26|19971124|RICSU|3|11|130.79|31.23|12|0.1|374.76
10751|30|19971124|RICSU|8|13|130.79|25.89|30|0.0|776.7
10751|50|19971124|RICSU|3|23|130.79|16.25|20|0.1|325.0
10751|73|19971124|RICSU|8|17|130.79|15.0|15|0.0|225.0
10752|1|19971124|NORTS|1|8|1.39|18.0|8|0.0|144.0
10752|69|19971124|NORTS|4|15|1.39|36.0|3|0.0|108.0
10753|45|19971125|FRANS|8|21|7.7|9.5|4|0.0|38.0
10753|74|19971125|FRANS|7|4|7.7|10.0|5|0.0|50.0
10754|40|19971125|MAGAA|8|19|2.38|18.4|3|0.0|55.199999999999996
10755|47|19971126|BONAP|3|22|16.71|9.5|30|0.25|285.0
10755|56|19971126|BONAP|5|26|16.71|38.0|30|0.25|1140.0
10755|57|19971126|BONAP|5|26|16.71|19.5|14|0.25|273.0
10755|69|19971126|BONAP|4|15|16.71|36.0|25|0.25|900.0
10756|18|19971127|SPLIR|8|7|73.21|62.5|21|0.2|1312.5
10756|36|19971127|SPLIR|8|17|73.21|19.0|20|0.2|380.0
10756|68|19971127|SPLIR|3|8|73.21|12.5|6|0.2|75.0
10756|69|19971127|SPLIR|4|15|73.21|36.0|20|0.2|720.0
10757|34|19971127|SAVEA|1|16|8.19|14.0|30|0.0|420.0
10757|59|19971127|SAVEA|4|28|8.19|55.0|7|0.0|385.0
10757|62|19971127|SAVEA|3|29|8.19|49.3|30|0.0|1479.0
10757|64|19971127|SAVEA|5|12|8.19|33.25|24|0.0|798.0
10758|26|19971128|RICSU|3|11|138.17|31.23|20|0.0|624.6
10758|52|19971128|RICSU|5|24|138.17|7.0|60|0.0|420.0
10758|70|19971128|RICSU|1|7|138.17|15.0|40|0.0|600.0
10759|32|19971128|ANATR|4|14|11.99|32.0|10|0.0|320.0
10760|25|19971201|MAISD|3|11|155.64|14.0|12|0.25|168.0
10760|27|19971201|MAISD|3|11|155.64|43.9|40|0.0|1756.0
10760|43|19971201|MAISD|1|20|155.64|46.0|30|0.25|1380.0
10761|25|19971202|RATTC|3|11|18.66|14.0|35|0.25|490.0
10761|75|19971202|RATTC|1|12|18.66|7.75|18|0.0|139.5
10762|39|19971202|FOLKO|1|18|328.74|18.0|16|0.0|288.0
10762|47|19971202|FOLKO|3|22|328.74|9.5|30|0.0|285.0
10762|51|19971202|FOLKO|7|24|328.74|53.0|28|0.0|1484.0
10762|56|19971202|FOLKO|5|26|328.74|38.0|60|0.0|2280.0
10763|21|19971203|FOLIG|3|8|37.35|10.0|40|0.0|400.0
10763|22|19971203|FOLIG|5|9|37.35|21.0|6|0.0|126.0
10763|24|19971203|FOLIG|1|10|37.35|4.5|20|0.0|90.0
10764|3|19971203|ERNSH|2|1|145.45|10.0|20|0.1|200.0
10764|39|19971203|ERNSH|1|18|145.45|18.0|130|0.1|2340.0
10765|65|19971204|QUICK|2|2|42.74|21.05|80|0.1|1684.0
10766|2|19971205|OTTIK|1|1|157.55|19.0|40|0.0|760.0
10766|7|19971205|OTTIK|7|3|157.55|30.0|35|0.0|1050.0
10766|68|19971205|OTTIK|3|8|157.55|12.5|40|0.0|500.0
10767|42|19971205|SUPRD|5|20|1.59|14.0|2|0.0|28.0
10768|22|19971208|AROUT|5|9|146.32|21.0|4|0.0|84.0
10768|31|19971208|AROUT|4|14|146.32|12.5|50|0.0|625.0
10768|60|19971208|AROUT|4|28|146.32|34.0|15|0.0|510.0
10768|71|19971208|AROUT|4|15|146.32|21.5|12|0.0|258.0
10769|41|19971208|VAFFE|8|19|65.06|9.65|30|0.05|289.5
10769|52|19971208|VAFFE|5|24|65.06|7.0|15|0.05|105.0
10769|61|19971208|VAFFE|2|29|65.06|28.5|20|0.0|570.0
10769|62|19971208|VAFFE|3|29|65.06|49.3|15|0.0|739.5
10770|11|19971209|HANAR|4|5|5.32|21.0|15|0.25|315.0
10771|71|19971210|ERNSH|4|15|11.19|21.5|16|0.0|344.0
10772|29|19971210|LEHMS|6|12|91.28|123.79|18|0.0|2228.2200000000003
10772|59|19971210|LEHMS|4|28|91.28|55.0|25|0.0|1375.0
10773|17|19971211|ERNSH|6|7|96.43|39.0|33|0.0|1287.0
10773|31|19971211|ERNSH|4|14|96.43|12.5|70|0.2|875.0
10773|75|19971211|ERNSH|1|12|96.43|7.75|7|0.2|54.25
10774|31|19971211|FOLKO|4|14|48.2|12.5|2|0.25|25.0
10774|66|19971211|FOLKO|2|2|48.2|17.0|50|0.0|850.0
10775|10|19971212|THECR|8|4|20.25|31.0|6|0.0|186.0
10775|67|19971212|THECR|1|16|20.25|14.0|3|0.0|42.0
10776|31|19971215|ERNSH|4|14|351.53|12.5|16|0.05|200.0
10776|42|19971215|ERNSH|5|20|351.53|14.0|12|0.05|168.0
10776|45|19971215|ERNSH|8|21|351.53|9.5|27|0.05|256.5
10776|51|19971215|ERNSH|7|24|351.53|53.0|120|0.05|6360.0
10777|42|19971215|GOURL|5|20|3.01|14.0|20|0.2|280.0
10778|41|19971216|BERGS|8|19|6.79|9.65|10|0.0|96.5
10779|16|19971216|MORGK|3|7|58.13|17.45|20|0.0|349.0
10779|62|19971216|MORGK|3|29|58.13|49.3|20|0.0|986.0
10780|70|19971216|LILAS|1|7|42.13|15.0|35|0.0|525.0
10780|77|19971216|LILAS|2|12|42.13|13.0|15|0.0|195.0
10781|54|19971217|WARTH|6|25|73.16|7.45|3|0.2|22.35
10781|56|19971217|WARTH|5|26|73.16|38.0|20|0.2|760.0
10781|74|19971217|WARTH|7|4|73.16|10.0|35|0.0|350.0
10782|31|19971217|CACTU|4|14|1.1|12.5|1|0.0|12.5
10783|31|19971218|HANAR|4|14|124.98|12.5|10|0.0|125.0
10783|38|19971218|HANAR|1|18|124.98|263.5|5|0.0|1317.5
10784|36|19971218|MAGAA|8|17|70.09|19.0|30|0.0|570.0
10784|39|19971218|MAGAA|1|18|70.09|18.0|2|0.15|36.0
10784|72|19971218|MAGAA|4|14|70.09|34.8|30|0.15|1044.0
10785|10|19971218|GROSR|8|4|1.51|31.0|10|0.0|310.0
10785|75|19971218|GROSR|1|12|1.51|7.75|10|0.0|77.5
10786|8|19971219|QUEEN|2|3|110.87|40.0|30|0.2|1200.0
10786|30|19971219|QUEEN|8|13|110.87|25.89|15|0.2|388.35
10786|75|19971219|QUEEN|1|12|110.87|7.75|42|0.2|325.5
10787|2|19971219|LAMAI|1|1|249.93|19.0|15|0.05|285.0
10787|29|19971219|LAMAI|6|12|249.93|123.79|20|0.05|2475.8
10788|19|19971222|QUICK|3|8|42.7|9.2|50|0.05|459.99999999999994
10788|75|19971222|QUICK|1|12|42.7|7.75|40|0.05|310.0
10789|18|19971222|FOLIG|8|7|100.6|62.5|30|0.0|1875.0
10789|35|19971222|FOLIG|1|16|100.6|18.0|15|0.0|270.0
10789|63|19971222|FOLIG|2|7|100.6|43.9|30|0.0|1317.0
10789|68|19971222|FOLIG|3|8|100.6|12.5|18|0.0|225.0
10790|7|19971222|GOURL|7|3|28.23|30.0|3|0.15|90.0
10790|56|19971222|GOURL|5|26|28.23|38.0|20|0.15|760.0
10791|29|19971223|FRANK|6|12|16.85|123.79|14|0.05|1733.0600000000002
10791|41|19971223|FRANK|8|19|16.85|9.65|20|0.05|193.0
10792|2|19971223|WOLZA|1|1|23.79|19.0|10|0.0|190.0
10792|54|19971223|WOLZA|6|25|23.79|7.45|3|0.0|22.35
10792|68|19971223|WOLZA|3|8|23.79|12.5|15|0.0|187.5
10793|41|19971224|AROUT|8|19|4.52|9.65|14|0.0|135.1
10793|52|19971224|AROUT|5|24|4.52|7.0|8|0.0|56.0
10794|14|19971224|QUEDE|7|6|21.49|23.25|15|0.2|348.75
10794|54|19971224|QUEDE|6|25|21.49|7.45|6|0.2|44.7
10795|16|19971224|ERNSH|3|7|126.66|17.45|65|0.0|1134.25
10795|17|19971224|ERNSH|6|7|126.66|39.0|35|0.25|1365.0
10796|26|19971225|HILAA|3|11|26.52|31.23|21|0.2|655.83
10796|44|19971225|HILAA|2|20|26.52|19.45|10|0.0|194.5
10796|64|19971225|HILAA|5|12|26.52|33.25|35|0.2|1163.75
10796|69|19971225|HILAA|4|15|26.52|36.0|24|0.2|864.0
10797|11|19971225|DRACD|4|5|33.35|21.0|20|0.0|420.0
10798|62|19971226|ISLAT|3|29|2.33|49.3|2|0.0|98.6
10798|72|19971226|ISLAT|4|14|2.33|34.8|10|0.0|348.0
10799|13|19971226|KOENE|8|6|30.76|6.0|20|0.15|120.0
10799|24|19971226|KOENE|1|10|30.76|4.5|20|0.15|90.0
10799|59|19971226|KOENE|4|28|30.76|55.0|25|0.0|1375.0
10800|11|19971226|SEVES|4|5|137.44|21.0|50|0.1|1050.0
10800|51|19971226|SEVES|7|24|137.44|53.0|10|0.1|530.0
10800|54|19971226|SEVES|6|25|137.44|7.45|7|0.1|52.15
10801|17|19971229|BOLID|6|7|97.09|39.0|40|0.25|1560.0
10801|29|19971229|BOLID|6|12|97.09|123.79|20|0.25|2475.8
10802|30|19971229|SIMOB|8|13|257.26|25.89|25|0.25|647.25
10802|51|19971229|SIMOB|7|24|257.26|53.0|30|0.25|1590.0
10802|55|19971229|SIMOB|6|25|257.26|24.0|60|0.25|1440.0
10802|62|19971229|SIMOB|3|29|257.26|49.3|5|0.25|246.5
10803|19|19971230|WELLI|3|8|55.23|9.2|24|0.05|220.79999999999998
10803|25|19971230|WELLI|3|11|55.23|14.0|15|0.05|210.0
10803|59|19971230|WELLI|4|28|55.23|55.0|15|0.05|825.0
10804|10|19971230|SEVES|8|4|27.33|31.0|36|0.0|1116.0
10804|28|19971230|SEVES|7|12|27.33|45.6|24|0.0|1094.4
10804|49|19971230|SEVES|3|23|27.33|20.0|4|0.15|80.0
10805|34|19971230|THEBI|1|16|237.34|14.0|10|0.0|140.0
10805|38|19971230|THEBI|1|18|237.34|263.5|10|0.0|2635.0
10806|2|19971231|VICTE|1|1|22.11|19.0|20|0.25|380.0
10806|65|19971231|VICTE|2|2|22.11|21.05|2|0.0|42.1
10806|74|19971231|VICTE|7|4|22.11|10.0|15|0.25|150.0
10807|40|19971231|FRANS|8|19|1.36|18.4|1|0.0|18.4
10808|56|19980101|OLDWO|5|26|45.53|38.0|20|0.15|760.0
10808|76|19980101|OLDWO|1|23|45.53|18.0|50|0.15|900.0
10809|52|19980101|WELLI|5|24|4.87|7.0|20|0.0|140.0
10810|13|19980101|LAUGB|8|6|4.33|6.0|7|0.0|42.0
10810|25|19980101|LAUGB|3|11|4.33|14.0|5|0.0|70.0
10810|70|19980101|LAUGB|1|7|4.33|15.0|5|0.0|75.0
10811|19|19980102|LINOD|3|8|31.22|9.2|15|0.0|138.0
10811|23|19980102|LINOD|5|9|31.22|9.0|18|0.0|162.0
10811|40|19980102|LINOD|8|19|31.22|18.4|30|0.0|552.0
10812|31|19980102|REGGC|4|14|59.78|12.5|16|0.1|200.0
10812|72|19980102|REGGC|4|14|59.78|34.8|40|0.1|1392.0
10812|77|19980102|REGGC|2|12|59.78|13.0|20|0.0|260.0
10813|2|19980105|RICAR|1|1|47.38|19.0|12|0.2|228.0
10813|46|19980105|RICAR|8|21|47.38|12.0|35|0.0|420.0
10814|41|19980105|VICTE|8|19|130.94|9.65|20|0.0|193.0
10814|43|19980105|VICTE|1|20|130.94|46.0|20|0.15|920.0
10814|48|19980105|VICTE|3|22|130.94|12.75|8|0.15|102.0
10814|61|19980105|VICTE|2|29|130.94|28.5|30|0.15|855.0
10815|33|19980105|SAVEA|4|15|14.62|2.5|16|0.0|40.0
10816|38|19980106|GREAL|1|18|719.78|263.5|30|0.05|7905.0
10816|62|19980106|GREAL|3|29|719.78|49.3|20|0.05|986.0
10817|26|19980106|KOENE|3|11|306.07|31.23|40|0.15|1249.2
10817|38|19980106|KOENE|1|18|306.07|263.5|30|0.0|7905.0
10817|40|19980106|KOENE|8|19|306.07|18.4|60|0.15|1104.0
10817|62|19980106|KOENE|3|29|306.07|49.3|25|0.15|1232.5
10818|32|19980107|MAGAA|4|14|65.48|32.0|20|0.0|640.0
10818|41|19980107|MAGAA|8|19|65.48|9.65|20|0.0|193.0
10819|43|19980107|CACTU|1|20|19.76|46.0|7|0.0|322.0
10819|75|19980107|CACTU|1|12|19.76|7.75|20|0.0|155.0
10820|56|19980107|RATTC|5|26|37.52|38.0|30|0.0|1140.0
10821|35|19980108|SPLIR|1|16|36.68|18.0|20|0.0|360.0
10821|51|19980108|SPLIR|7|24|36.68|53.0|6|0.0|318.0
10822|62|19980108|TRAIH|3|29|7.0|49.3|3|0.0|147.89999999999998
10822|70|19980108|TRAIH|1|7|7.0|15.0|6|0.0|90.0
10823|11|19980109|LILAS|4|5|163.97|21.0|20|0.1|420.0
10823|57|19980109|LILAS|5|26|163.97|19.5|15|0.0|292.5
10823|59|19980109|LILAS|4|28|163.97|55.0|40|0.1|2200.0
10823|77|19980109|LILAS|2|12|163.97|13.0|15|0.1|195.0
10824|41|19980109|FOLKO|8|19|1.23|9.65|12|0.0|115.80000000000001
10824|70|19980109|FOLKO|1|7|1.23|15.0|9|0.0|135.0
10825|26|19980109|DRACD|3|11|79.25|31.23|12|0.0|374.76
10825|53|19980109|DRACD|6|24|79.25|32.8|20|0.0|656.0
10826|31|19980112|BLONP|4|14|7.09|12.5|35|0.0|437.5
10826|57|19980112|BLONP|5|26|7.09|19.5|15|0.0|292.5
10827|10|19980112|BONAP|8|4|63.54|31.0|15|0.0|465.0
10827|39|19980112|BONAP|1|18|63.54|18.0|21|0.0|378.0
10828|20|19980113|RANCH|3|8|90.85|81.0|5|0.0|405.0
